time_seconds,detector_response,trigger
0.0385000,0.711014977197,1
0.0390000,0.730481098255,1
0.0395000,0.747183240575,1
0.0400000,0.758950176807,1
0.0405000,0.764496110773,1
0.0410000,0.763655456189,1
0.0415000,0.757413284215,1
0.0420000,0.747725886221,1
0.0425000,0.737164181326,1
0.0430000,0.728445011460,1
0.0435000,0.723935816093,1
0.0440000,0.725223034350,1
0.0445000,0.732822958293,1
0.0450000,0.746087777990,1
0.0455000,0.763323955868,1
0.0460000,0.782101338851,1
0.0465000,0.799696626104,1
0.0470000,0.813590303629,1
0.0475000,0.821926404600,1
0.0480000,0.823851234909,1
0.0485000,0.819669280232,1
0.0490000,0.810787857108,1
0.0495000,0.799460603784,1
0.0500000,0.788376598302,1
0.0505000,0.780170048994,1
0.0510000,0.776939990228,1
0.0515000,0.779867591226,1
0.0520000,0.789000881144,1
0.0525000,0.803246156733,1
0.0530000,0.820567639879,1
0.0535000,0.838358967411,1
0.0540000,0.853918753247,1
0.0545000,0.864943480079,1
0.0550000,0.869947816900,1
0.0555000,0.868535696219,1
0.0560000,0.861472706361,1
0.0565000,0.850546594489,1
0.0570000,0.838241324736,1
0.0575000,0.827284143475,1
0.0580000,0.820148267374,1
0.0585000,0.818601904268,1
0.0590000,0.823385865787,1
0.0595000,0.834078575425,1
0.0600000,0.849173094711,1
0.0605000,0.866352117895,1
0.0610000,0.882910775979,1
0.0615000,0.896250130409,1
0.0620000,0.904351342897,1
0.0625000,0.906144032532,1
0.0630000,0.901701631650,1
0.0635000,0.892228107451,1
0.0640000,0.879838471390,1
0.0645000,0.867173111601,1
0.0650000,0.856916294394,1
0.0655000,0.851306660491,1
0.0660000,0.851729001830,1
0.0665000,0.858461779138,1
0.0670000,0.870626433260,1
0.0675000,0.886347735913,1
0.0680000,0.903095931825,1
0.0685000,0.918148265335,1
0.0690000,0.929085708744,1
0.0695000,0.934234288869,1
0.0700000,0.932970513595,1
0.0705000,0.925835188449,1
0.0710000,0.914434863003,1
0.0715000,0.901148883374,1
0.0720000,0.888695484665,1
0.0725000,0.879636068369,1
0.0730000,0.875908084890,1
0.0735000,0.878471723732,1
0.0740000,0.887134855300,1
0.0745000,0.900588155077,1
0.0750000,0.916644003523,1
0.0755000,0.932635586219,1
0.0760000,0.945903398173,1
0.0765000,0.954280413597,1
0.0770000,0.956487425920,1
0.0775000,0.952366447770,1
0.0780000,0.942909598657,1
0.0785000,0.930078211237,1
0.0790000,0.916445151307,1
0.0795000,0.904725592619,1
0.0800000,0.897281833500,1
0.0805000,0.895692477060,1
0.0810000,0.900464556811,1
0.0815000,0.910941116184,1
0.0820000,0.925421099523,1
0.0825000,0.941469686368,1
0.0830000,0.956362463892,1
0.0835000,0.967582420157,1
0.0840000,0.973279106327,1
0.0845000,0.972606216386,1
0.0850000,0.965876009601,1
0.0855000,0.954502409005,1
0.0860000,0.940743154796,1
0.0865000,0.927288044023,1
0.0870000,0.916768361955,1
0.0875000,0.911276985143,1
0.0880000,0.911986689721,1
0.0885000,0.918936285753,1
0.0890000,0.931023586886,1
0.0895000,0.946206497645,1
0.0900000,0.961875539953,1
0.0905000,0.975329869795,1
0.0910000,0.984269958317,1
0.0915000,0.987217072016,1
0.0920000,0.983783038582,1
0.0925000,0.974741092947,1
0.0930000,0.961884881189,1
0.0935000,0.947701340074,1
0.0940000,0.934917119240,1
0.0945000,0.926001278900,1
0.0950000,0.922714971353,1
0.0955000,0.925790244665,1
0.0960000,0.934796554969,1
0.0965000,0.948219335624,1
0.0970000,0.963736292178,1
0.0975000,0.978641026774,1
0.0980000,0.990336722652,1
0.0985000,0.996809840376,1
0.0990000,0.996997423326,1
0.0995000,0.990981015680,1
0.1000000,0.979971822167,1
0.1005000,0.966089816445,1
0.1010000,0.951977088893,1
0.1015000,0.940315959442,1
0.1020000,0.933339751969,1
0.1025000,0.932425465336,1
0.1030000,0.937842638130,1
0.1035000,0.948704214357,1
0.1040000,0.963128372220,1
0.1045000,0.978581798320,1
0.1050000,0.992341793851,1
0.1055000,1.001992924347,1
0.1060000,1.005867623740,1
0.1065000,1.003350386293,1
0.1070000,0.994990061606,1
0.1075000,0.982399770029,1
0.1080000,0.967962693970,1
0.1085000,0.954397408968,1
0.1090000,0.944262038426,1
0.1095000,0.939487674497,1
0.1100000,0.941026169459,1
0.1105000,0.948676540668,1
0.1110000,0.961121652938,1
0.1115000,0.976168487459,1
0.1120000,0.991148172073,1
0.1125000,1.003402807122,1
0.1130000,1.010770289535,1
0.1135000,1.011978702947,1
0.1140000,1.006878336831,1
0.1145000,0.996469014234,1
0.1150000,0.982717743502,1
0.1155000,0.968199954463,1
0.1160000,0.955629757806,1
0.1165000,0.947364908659,1
0.1170000,0.944976769326,1
0.1175000,0.948963710253,1
0.1180000,0.958660225090,1
0.1185000,0.972358337303,1
0.1190000,0.987619153714,1
0.1195000,1.001717737411,1
0.1200000,1.012140154913,1
0.1205000,1.017042035903,1
0.1210000,1.015585003928,1
0.1215000,1.008089612899,1
0.1220000,0.995976893691,1
0.1225000,0.981509172779,1
0.1230000,0.967377437752,1
0.1235000,0.956210514519,1
0.1240000,0.950095582585,1
0.1245000,0.950197486728,1
0.1250000,0.956546282872,1
0.1255000,0.968031769923,1
0.1260000,0.982606004978,1
0.1265000,0.997656862997,1
0.1270000,1.010484503433,1
0.1275000,1.018793835992,1
0.1280000,1.021113159477,1
0.1285000,1.017062613716,1
0.1290000,1.007423478779,1
0.1295000,0.993995681264,1
0.1300000,0.979269498615,1
0.1305000,0.965971342784,1
0.1310000,0.956566472628,1
0.1315000,0.952809340585,1
0.1320000,0.955423590709,1
0.1325000,0.963970076616,1
0.1330000,0.976926972955,1
0.1335000,0.991967368031,1
0.1340000,1.006383704504,1
0.1345000,1.017581649923,1
0.1350000,1.023553314790,1
0.1355000,1.023243502886,1
0.1360000,1.016742189567,1
0.1365000,1.005268119880,1
0.1370000,0.990946518194,1
0.1375000,0.976421455277,1
0.1380000,0.964373577298,1
0.1385000,0.957031163300,1
0.1390000,0.955763694568,1
0.1395000,0.960832069110,1
0.1400000,0.971341022278,1
0.1405000,0.985402432052,1
0.1410000,1.000479721996,1
0.1415000,1.013850542570,1
0.1420000,1.023103337439,1
0.1425000,1.026577220765,1
0.1430000,1.023664931596,1
0.1435000,1.014923606271,1
0.1440000,1.001973163894,1
0.1445000,0.987200839427,1
0.1450000,0.973325757762,1
0.1455000,0.962902970733,1
0.1460000,0.957857421045,1
0.1465000,0.959132838382,1
0.1470000,0.966519609282,1
0.1475000,0.978693017419,1
0.1480000,0.993454879246,1
0.1485000,1.008134500501,1
0.1490000,1.020075818860,1
0.1495000,1.027121877609,1
0.1500000,1.028008262029,1
0.1505000,1.022593735456,1
0.1510000,1.011886006844,1
0.1515000,0.997857929818,1
0.1520000,0.983087658631,1
0.1525000,0.970288396806,1
0.1530000,0.961813512603,1
0.1535000,0.959227288587,1
0.1540000,0.963019600821,1
0.1545000,0.972516570413,1
0.1550000,0.986003484604,1
0.1555000,1.001037566540,1
0.1560000,1.014893544298,1
0.1565000,1.025060747125,1
0.1570000,1.029701058188,1
0.1575000,1.027984192994,1
0.1580000,1.020239148460,1
0.1585000,1.007894198249,1
0.1590000,0.993216379243,1
0.1595000,0.978897987003,1
0.1600000,0.967565503698,1
0.1605000,0.961300530362,1
0.1610000,0.961260105756,1
0.1615000,0.967465665886,1
0.1620000,0.978799138136,1
